sheet,category_original,label_norm,user_id,product_group,item_name,clean,rule_sub,rule_group,rule_conf,ml_label,ml_conf,final_label,label_source,flag_review,flag_reason
Thức uống,Beverages,Beverages,673836727ef165588b04a3aa,Sữa Tươi,Sua Tuoi Yen Mach (L),sua tuoi yen mach l,Other,Other,0.0,Beverages,0.753,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736e2e3eec66ea181062d31,Sữa Tươi,Vinamilk Sua Tiet Trung Chuoi 180Ml/1 Ho,vinamilk sua tiet trung_chuoi 1 ho,Other,Other,0.0,Beverages,0.774,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,673656f5591b3a19630c7432,Sữa Tươi,Sua Tuoi Tiet Trung Meadow Fresh 1L It Beo Cac,sua tuoi tiet trung_meadow fresh it beo cac,Other,Other,0.0,Beverages,0.671,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,689eb5bb08d8148e4a0384b4,Trà sữa,Tra sua phong lan L,tra sua phong_lan l,Other,Other,0.0,Beverages,0.984,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,68a172c9aed47fc02f04866a,Trà sữa,Tra Sua Hong Kong L,tra sua hong_kong l,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,686a364dd26d2e3a56092bda,Trà sữa,Tra Sua Lai (L),tra sua lai_l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà sữa,Kim Bac Tra Sua 400ml,kim bac_tra sua,Other,Other,0.0,Beverages,0.792,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,684e75bfd928c9ce660f02ab,Trà sữa,Tra Sua Phuc Long (M),tra sua phuc long m,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,685ee3bd881e30c0a10322d6,Trà sữa,Hong Tra Sua Tran Chau (Vua),hong_tra sua tran chau vua,Other,Other,0.0,Beverages,0.935,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Trà sữa,Hong tra sua mana,hong_tra sua mana,Other,Other,0.0,Beverages,0.937,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra Sua Tran Chau Duong Den,tra sua tran chau duong den,Other,Other,0.0,Beverages,0.989,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Trà sữa,Hong Tra Sua (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6821c859c442b6b9500d4bc6,Trà sữa,Tra sua Ap,tra sua ap,Other,Other,0.0,Beverages,0.97,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,681b8c24db4ccd9fbf0e7da9,Trà sữa,Tra sua Ap,tra sua ap,Other,Other,0.0,Beverages,0.97,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67443e18eb0a1d02a307fc51,Trà sữa,Hong Tra Sua (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,684b9104f87f185de4090a6e,Trà sữa,Hong Tra Sua (M),hong_tra sua m,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6830242ed06fa5b29d003c3c,Trà sữa,Tra Sua Sen (L),tra sua_sen l,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67369915ab2f326c8a0d7765,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67443e18eb0a1d02a307fc51,Trà sữa,Tra Sua O Long (L),tra sua o long l,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67443e18eb0a1d02a307fc51,Trà sữa,HONG TRA SUA XL,hong_tra sua xl,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67443e18eb0a1d02a307fc51,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6821c859c442b6b9500d4bc6,Trà sữa,Tra sua,tra sua,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6821c859c442b6b9500d4bc6,Trà sữa,Tra Sua Gia Truyen - Ly 700,tra sua gia_truyen - ly 700,Other,Other,0.0,Beverages,0.997,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6802600059362f3d3f0d505f,Trà sữa,Tra sua Hojicha Mochi L,tra sua hojicha mochi l,Other,Other,0.0,Beverages,0.937,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra sua Hojicha Mochi L,tra sua hojicha mochi l,Other,Other,0.0,Beverages,0.937,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra Sua Tra Xanh Mochi L,tra sua_tra xanh mochi l,Other,Other,0.0,Beverages,0.837,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67369915ab2f326c8a0d7765,Trà sữa,Tra Sua Tra Xanh Mochi L,tra sua_tra xanh mochi l,Other,Other,0.0,Beverages,0.837,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67369915ab2f326c8a0d7765,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra sua gau (Da)_TP_HCM,tra sua gau da _tp_hcm,Other,Other,0.0,Beverages,0.989,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Trà sữa,Tra Sua Oolong (L),tra sua oolong l,Other,Other,0.0,Beverages,0.997,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Trà sữa,Tra Sua Oolong (S),tra sua oolong s,Other,Other,0.0,Beverages,0.997,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Trà sữa,Tra Sua Hokkaido (S),tra sua hokkaido s,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,660d31a7e53d98759c0842bf,Trà sữa,TRA SUA TRUYEN THONG (SIZE L),tra sua truyen thong_size l,Other,Other,0.0,Beverages,0.942,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,660d31a7e53d98759c0842bf,Trà sữa,Tra sua truyen thong (Size L),tra sua truyen thong_size l,Other,Other,0.0,Beverages,0.942,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà sữa,Tra Sua Thai Do - Dong Chai + Tay Da,tra sua_thai do - dong chai tay da,Other,Other,0.0,Beverages,0.813,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà sữa,Tra Sua Thai Xanh - Dong chai + Tay Da,tra sua_thai xanh - dong chai tay da,Other,Other,0.0,Beverages,0.849,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67369915ab2f326c8a0d7765,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673eb96904a195fed8067c88,Trà sữa,O Long Nhai Sua - tra sua (size Phe),o long nhai sua - tra sua size phe,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673eb96904a195fed8067c88,Trà sữa,Phong Lan - tra sua (size Phe),phong_lan - tra sua size phe,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67451995d056e4d6e2026bd7,Trà sữa,Tra Sua Gao Com,tra sua gao com,Other,Other,0.0,Beverages,0.967,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,TRA SUA TRUYEN THONG (SIZE L),tra sua truyen thong_size l,Other,Other,0.0,Beverages,0.942,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Hong Tra Sua Size L,hong_tra sua size l,Other,Other,0.0,Beverages,0.986,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,Khoi B'lao - tra sua (size Phe),khoi b lao - tra sua size phe,Other,Other,0.0,Beverages,0.965,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67399cf8dd88c143010e544d,Trà sữa,HONG TRA SUA (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738e099301699a63a0e6b0a,Trà sữa,Tra Sua O Long (M),tra sua o long m,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Trà sữa,Tra sua vi truy thach het hop CHi Forest 360ml,tra sua_vi truy_thach het hop chi forest,Other,Other,0.0,Beverages,0.897,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua O Long Lai Thach Konjac (L),tra sua o long lai_thach konjac l,Other,Other,0.0,Beverages,0.944,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Tra Sua Oolong Rang Size L,tra sua oolong rang size l,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Trà sữa,Tra sua Thai DO Tran chau TRANG,tra sua_thai do tran chau trang,Other,Other,0.0,Beverages,0.867,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67369915ab2f326c8a0d7765,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738581f809fa5bd3b04b523,Trà sữa,Hong tra sua L,hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673ddee6fff0d8af7a07a364,Trà sữa,Tra sua Sasin,tra sua sasin,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67658c062d1e6444a9031cd4,Trà sữa,Tra Sua Nhat L,tra sua nhat l,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,tra sua gao rang,tra sua gao rang,Other,Other,0.0,Beverages,0.956,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,tra sua thai xanh (size L),tra sua_thai xanh size l,Other,Other,0.0,Beverages,0.968,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673a242f1fea28ba0e02c342,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,Tra sua Olong khoi blao,tra sua olong khoi blao,Other,Other,0.0,Beverages,0.971,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738581f809fa5bd3b04b523,Trà sữa,Tra Sua Hong Tra Co Thu (M) - Duong 100% - Da 100%,tra sua hong_tra co thu m - duong 100 - da 100,Other,Other,0.0,Beverages,0.984,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67380c2bf3ccefe0d8060769,Trà sữa,Tra Sua Truyen Thong (Size M),tra sua truyen thong size m,Other,Other,0.0,Beverages,0.969,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738581f809fa5bd3b04b523,Trà sữa,Tra Sua Com Deo,tra sua com deo,Other,Other,0.0,Beverages,0.949,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674217b5cca6c870f40b2819,Trà sữa,Tra Sua Com Non (M),tra sua com non m,Other,Other,0.0,Beverages,0.945,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6750559702eea9afa90df61d,Trà sữa,Tra sua dao (Size M),tra sua dao size m,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Trà sữa,PTC Tra sua thai do 250ml 1 x Lon,ptc_tra sua_thai do 1 x lon,Other,Other,0.0,Beverages,0.812,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,6736e03b0d3f069e2f069dcd,Trà sữa,Tra Sua Oolong (L),tra sua oolong l,Other,Other,0.0,Beverages,0.997,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736dfbbfab5485afe0ac481,Trà sữa,Tra Sua Oolong (L),tra sua oolong l,Other,Other,0.0,Beverages,0.997,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674e7030701334f5d90490e0,Trà sữa,Tra Sua Caramel,tra sua caramel,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Hong Tra Sua Size XL,hong_tra sua size xl,Other,Other,0.0,Beverages,0.939,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Hong Tra Sua Size L,hong_tra sua size l,Other,Other,0.0,Beverages,0.986,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673b3256150299c802087bda,Trà sữa,Tra sua truyen thong Full thach,tra sua truyen thong_full thach,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67cdedf4475b095d940207fa,Trà sữa,FTG Tra sua thai xanh 250ml x Lon,ftg_tra sua_thai xanh x lon,Other,Other,0.0,Beverages,0.9,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,Tra Sua D.Loan Mr.Brown 580,tra sua d loan mr brown 580,Other,Other,0.0,Beverages,0.955,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,677565dccad46983650e067d,Trà sữa,Tra Sua Truyen Thong M,tra sua truyen thong m,Other,Other,0.0,Beverages,0.973,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673857f13c645d5fea016d39,Trà sữa,Tra Sua O Long (L),tra sua o long l,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,Tra Sua Bong Ha,tra sua bong ha,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67380c2bf3ccefe0d8060769,Trà sữa,Tra Sua Truyen Thong Full Thach,tra sua truyen thong_full thach,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67d1b7590db0da03e6052b67,Trà sữa,Tra sua gao rang,tra sua gao rang,Other,Other,0.0,Beverages,0.956,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,O Long Nhai Sua - tra sua - SIZE LAAA - 0% duong & 30% sua dac,o long nhai sua - tra sua - size laaa - 0 duong 30 sua dac,Other,Other,0.0,Beverages,0.976,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,O Long Nhai Sua - tra sua - SIZE LAAA - 30% Duong,o long nhai sua - tra sua - size laaa - 30 duong,Other,Other,0.0,Beverages,0.985,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,677f6f2e2a65f2b53f047c9c,Trà sữa,Tra Sua Thai Xanh (Size M),tra sua_thai xanh size m,Other,Other,0.0,Beverages,0.968,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736845bf150fd02f000ab49,Trà sữa,Tra Sua Phuc Long (M),tra sua phuc long m,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67380c2bf3ccefe0d8060769,Trà sữa,Hong Tra Sua Kim Tuyen,hong_tra sua kim tuyen,Other,Other,0.0,Beverages,0.835,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,67658c062d1e6444a9031cd4,Trà sữa,(T) Hong Tra Sua,t hong_tra sua,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736511c791d0b146607d19a,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736511c791d0b146607d19a,Trà sữa,Tra Sua O Long (L),tra sua o long l,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674c67bc7814a421e30f45db,Trà sữa,Tra sua thai xanh (size L),tra sua_thai xanh size l,Other,Other,0.0,Beverages,0.968,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6737e1ab3a1712ec220d49b3,Trà sữa,Tra Sua Nguyen La TCHK,tra sua nguyen_la tchk,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673dcb9e8f4d4de12601613a,Trà sữa,Tra Sua Thach Duong Den,tra sua thach duong den,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738454ae5adc875800aeaed,Trà sữa,Tra Sua O Long (Lon 1000cc),tra sua o long lon 1000 cc,Other,Other,0.0,Beverages,0.993,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6736d85fea24cc986d0c0cf4,Trà sữa,Tra Sua Tran Chau Pho Mai L,tra sua tran chau pho mai l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673837e20e8699ec95091694,Trà sữa,Keo thach Zai Zai plus tra sua tran chau 320g 935057102778,keo thach zai zai plus_tra sua tran chau 935057102778,Other,Other,0.0,Beverages,0.82,Beverages,ml-medium,1,
Thức uống,Beverages,Beverages,673842b2228c84179704b3c9,Trà sữa,Hong Tra Sua (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67374354b508e677120feef8,Trà sữa,TRA SUA CHASING,tra sua chasing,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,677565dccad46983650e067d,Trà sữa,Tra Sua Full Topping M,tra sua full topping m,Other,Other,0.0,Beverages,0.964,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673c55f6f72d41d9e40d9a66,Trà sữa,TRA SUA PANNACOTTA,tra sua pannacotta,Other,Other,0.0,Beverages,0.993,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67386b8b7be210681c0a58c1,Trà sữa,O Long Sua Phe La - tra sua - SIZE LAAA,o long sua phe_la - tra sua - size laaa,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Tran Chau L,tra sua tran chau l,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673c403ae609e6671002d90a,Trà sữa,O Long Nhai Sua - tra Sua (size Phe),o long nhai sua - tra sua size phe,Other,Other,0.0,Beverages,0.996,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Hong Tra Sua Size L,hong_tra sua size l,Other,Other,0.0,Beverages,0.986,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Phong Lan - tra sua (size Phe),phong_lan - tra sua size phe,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,677f6f2e2a65f2b53f047c9c,Trà sữa,Tra Sua gao rang,tra sua gao rang,Other,Other,0.0,Beverages,0.956,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,O Long Sua Phe La - tra sua (size Phe),o long sua phe_la - tra sua size phe,Other,Other,0.0,Beverages,0.989,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,Phong Lan - tra sua (size Phe),phong_lan - tra sua size phe,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,O Long Sua Phe La - tra sua (size Phe),o long sua phe_la - tra sua size phe,Other,Other,0.0,Beverages,0.989,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735d0cbe55545891f0b4abb,Trà sữa,Phong Lan - tra sua (size Phe),phong_lan - tra sua size phe,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673820f7738375e12000e2fd,Trà sữa,Tra sua Olong (Size L),tra sua olong size l,Other,Other,0.0,Beverages,0.998,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6741ad320574ae56ac0ef1a7,Trà sữa,Tra sua Oolong Nuong (Nong),tra sua oolong nuong nong,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Hong Tra Sua (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673fcbe9532ec561cd03803f,Trà sữa,Tra Sua Tân Chau,tra sua_tân chau,Other,Other,0.0,Beverages,0.993,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673857f13c645d5fea016d39,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673842b2228c84179704b3c9,Trà sữa,Tra Sua Phuc Long (L),tra sua phuc long l,Other,Other,0.0,Beverages,0.983,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673b01f4b93af06f0a0cf6c3,Trà sữa,Tra sua Olong Nhai Sua da - size M,tra sua olong nhai sua da - size m,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6745ea4f7e9d0be9320e9d0f,Trà sữa,Hong Tra Sua,hong_tra sua,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674e7030701334f5d90490e0,Trà sữa,Tra Sua Caramel,tra sua caramel,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,675199df0ab44d11e800bf99,Trà sữa,TRA SUA FULL TOPPING SIZE L,tra sua full topping size l,Other,Other,0.0,Beverages,0.98,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67363bf9c86108ae6b02aa43,Trà sữa,Hong Tra Sua Size L,hong_tra sua size l,Other,Other,0.0,Beverages,0.986,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,678891e30beedb4f61001b45,Trà sữa,Hong Tra Sua Caramel Size M,hong_tra sua caramel size m,Other,Other,0.0,Beverages,0.978,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674ef9a5cdd75e158a06df76,Trà sữa,Tra sua thai xanh (size L),tra sua_thai xanh size l,Other,Other,0.0,Beverages,0.968,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Hong Tra Sua (L),hong_tra sua l,Other,Other,0.0,Beverages,0.987,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6735e061ff5780d6c30f5409,Trà sữa,Tra Sua Tranchau M,tra sua tranchau m,Other,Other,0.0,Beverages,1.0,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6738c600a16930e12c0fa3c7,Trà sữa,Tra Sua Vo Hongkong (M),tra sua vo hongkong m,Other,Other,0.0,Beverages,0.984,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67658c062d1e6444a9031cd4,Trà sữa,Tra sua pho mai tuoi tran chau,tra sua pho mai tuoi tran chau,Other,Other,0.0,Beverages,0.963,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673a242f1fea28ba0e02c342,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,651ccefea4d1db690006ba12,Trà sữa,Phong Lan - tra sua (size Phe),phong_lan - tra sua size phe,Other,Other,0.0,Beverages,0.991,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674e7030701334f5d90490e0,Trà sữa,Tra Sua Tran Chau Duong Den,tra sua tran chau duong den,Other,Other,0.0,Beverages,0.989,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67408735a9b2e83130072a3e,Trà sữa,Tra sua TT cap cao MEC0 300ML,tra sua tt cap cao mec0,Other,Other,0.0,Beverages,0.969,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Phu Van - tra sua,phu van - tra sua,Other,Other,0.0,Beverages,0.852,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,651ccefea4d1db690006ba12,Trà sữa,Tra Sua Khong Hong Tra Sua Da Rieng Tran Chau Gion,tra sua khong hong_tra sua da rieng tran chau gion,Other,Other,0.0,Beverages,0.981,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,651ccefea4d1db690006ba12,Trà sữa,"Tra Sua Khong Hong Tra Sua (Da Rieng, Tran Chau Gion)",tra sua khong hong_tra sua da rieng tran chau gion,Other,Other,0.0,Beverages,0.981,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,651ccefea4d1db690006ba12,Trà sữa,Tra Sua Khong,tra sua khong,Other,Other,0.0,Beverages,0.99,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,6737e1ab3a1712ec220d49b3,Trà sữa,TRA SUA TRUYEN THONG KAH TRAN CHAU TUOI size L,tra sua truyen thong_kah tran chau tuoi size l,Other,Other,0.0,Beverages,0.979,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,673607bb252af04e27000420,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,674e7030701334f5d90490e0,Trà sữa,Tra Sua Caramel,tra sua caramel,Other,Other,0.0,Beverages,0.995,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,678a16596b813a9f1b050448,Trà sữa,Tra Sua O Long Gao Rang (M),tra sua o long gao rang m,Other,Other,0.0,Beverages,0.956,Beverages,ml-high,1,
Thức uống,Beverages,Beverages,67452bc19e53181fc10a0877,Trà sữa,Tra Sua Chom Chom (L),tra sua chom chom l,Other,Other,0.0,Beverages,0.959,Beverages,ml-high,1,
