category,user_id,product_group,item_name,clean,enriched,label_ground,rule_label,rule_conf,ml_label_v3,ml_conf_v3,meat_rule_v3
Food,674023ad69633f84030a1c07,Cá,Salad Ca Hoi,salad ca hoi,salad ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.987,1
Food,674023ad69633f84030a1c07,Cá,Sashimi Bung Ca Hoi,sashimi bung ca hoi,sashimi bung ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.907,1
Food,674023ad69633f84030a1c07,Cá,Sashimi Ca Hoi,sashimi ca hoi,sashimi ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.981,1
Food,6737804e41f559b5c1079c38,Cá,Ca Hoi Tuoi 650G,ca hoi tuoi,ca hoi tuoi MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.971,1
Food,67728272669af363f1018440,Cá,Cá Mú Trân Châu - Sống (Kg),cá mú trân châu - sống kg,cá mú trân châu - sống kg MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.987,1
Food,673892bbc6e5ba6f2b0c4345,Cá,Chả Cá Hàn Soup,chả cá hàn soup,chả cá hàn soup MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.955,1
Food,673892bbc6e5ba6f2b0c4345,Cá,Chả Cá Hàn Sốt Cay,chả cá hàn sốt cay,chả cá hàn sốt cay MEAT_V3,Thịt - Hải sản - Trứng,Gia vị - Sốt - Dầu,0.7,Thịt - Hải sản - Trứng,0.987,1
Food,676b9d5545af7e197900de86,Cá,Chả Cá Phô Mai,chả cá phô mai,chả cá phô mai MEAT_V3,Thịt - Hải sản - Trứng,Dairy - Kem - Phô mai,0.7,Thịt - Hải sản - Trứng,0.963,1
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Than - 20 Mieng/Phan),sashimi ca hoi than - 20 mieng/phan,sashimi ca hoi than - 20 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.914,1
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Bung - 20 Mieng/Phan),sashimi ca hoi bung - 20 mieng/phan,sashimi ca hoi bung - 20 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.793,1
Food,677002d03c790d596809a516,Cá,Cá Sụn Chiên,cá sụn chiên,cá sụn chiên,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.605,0
Food,6739ec5a0fe68094940ad193,Cá,Sashimi Ca Hoi Nauy 10M,sashimi ca hoi nauy 10m,sashimi ca hoi nauy 10m MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.948,1
Food,67728272669af363f1018440,Cá,Cá Chim - Sống - (Kg),cá chim - sống - kg,cá chim - sống - kg MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.997,1
Food,67728272669af363f1018440,Cá,Cá Hương Sữa (Size 50 - 80Con/Kg) - Sống (Kg),cá hương sữa size 50 - 80con/kg - sống kg,cá hương sữa size 50 - 80con/kg - sống kg,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.913,0
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Bung - 10 Mieng/Phan),sashimi ca hoi bung - 10 mieng/phan,sashimi ca hoi bung - 10 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.841,1
Food,676b9d5545af7e197900de86,Cá,Luon Ca Hoi Salar,luon ca hoi salar,luon ca hoi salar MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.962,1
Food,67728272669af363f1018440,Cá,Cá Hồi Na Uy (Phi Lê Thăn) (Kg),cá hồi na uy phi lê thăn kg,cá hồi na uy phi lê thăn kg MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.98,1
Food,67728272669af363f1018440,Cá,Sashimi Cá Hồi (Thăn - 20 Miếng/Phần),sashimi cá hồi thăn - /phần,sashimi cá hồi thăn - /phần MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.984,1
Food,67728272669af363f1018440,Cá,Cá Chim - Sống (Kg),cá chim - sống kg,cá chim - sống kg MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.998,1
Food,67728272669af363f1018440,Cá,Cá Chim - Sống,cá chim - sống,cá chim - sống MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.996,1
Food,67363bf9c86108ae6b02aa43,Cá,Cá Ba Sa Fillet,cá ba sa fillet,cá ba sa fillet,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.942,0
Food,643e6a450b819b09920cae65,Cá,Cá Lóc Làm Sạch,cá lóc làm sạch,cá lóc làm sạch MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.996,1
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Bung - 10 Mieng/Phan),sashimi ca hoi bung - 10 mieng/phan,sashimi ca hoi bung - 10 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.841,1
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Thant- 10 Mieng/Phan),sashimi ca hoi thant- 10 mieng/phan,sashimi ca hoi thant- 10 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.912,1
Food,67728272669af363f1018440,Cá,Salad Da Ca Hoi Chien Gion (Phan),salad da ca hoi chien gion phan,salad da ca hoi chien gion phan MEAT_V3,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.848,1
Food,67380c2bf3ccefe0d8060769,Cá,Cá Hồi Coho Cắt Khúc (Kg),cá hồi coho cắt khúc kg,cá hồi coho cắt khúc kg MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.979,1
Food,67380c2bf3ccefe0d8060769,Cá,Cá Basa Cắt Khúc,cá basa cắt khúc,cá basa cắt khúc MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.99,1
Food,67380c2bf3ccefe0d8060769,Cá,Cá Chim Trắng Làm Sạch,cá chim trắng làm sạch,cá chim trắng làm sạch MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.985,1
Food,673814e4d1a7bc2cae0a411d,Cá,Cá Ba Sa Fillet,cá ba sa fillet,cá ba sa fillet,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.942,0
Food,6736845bf150fd02f000ab49,Cá,Vat08 Ca Ngu Kho Thom,vat08 ca ngu kho thom,vat08 ca ngu kho thom MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.905,1
Food,6736845bf150fd02f000ab49,Cá,Vato8 Ca Ngu Kho Thom,vato8 ca ngu kho thom,vato8 ca ngu kho thom MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.89,1
Food,673892bbc6e5ba6f2b0c4345,Cá,Ca Hoi Uc Fillet Dau/Duoi Wms,ca hoi uc fillet dau/duoi wms,ca hoi uc fillet dau/duoi wms MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.904,1
Food,673892bbc6e5ba6f2b0c4345,Cá,Wms-Ca Hoi Uc Fillet Dau/Duoi,wms-ca hoi uc fillet dau/duoi,wms-ca hoi uc fillet dau/duoi MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.906,1
Food,6736e2e3eec66ea181062d31,Cá,Cá Ngừ Cắt Khúc Ngâm Dầu Thực Vật 140G,cá ngừ cắt khúc ngâm dầu thực vật,cá ngừ cắt khúc ngâm dầu thực vật MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.869,1
Food,67361ce7f79ecce4af0ea117,Cá,Salmon Oyako Spicy Roll - M,salmon oyako spicy roll - m,salmon oyako spicy roll - m MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.896,1
Food,67361ce7f79ecce4af0ea117,Cá,Salmon Head Shio (Half),salmon head shio half,salmon head shio half MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.941,1
Food,67728272669af363f1018440,Cá,Ca Loc Lam Sach,ca loc lam sach,ca loc lam sach MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.954,1
Food,67728272669af363f1018440,Cá,Cá Mú Trân Châu - Sống (Kg) Chế Biến - Hấp Hồng Kông (Kg) (0),cá mú trân châu - sống kg chế biến - hấp hồng kông kg 0,cá mú trân châu - sống kg chế biến - hấp hồng kông kg 0 MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.949,1
Food,674727b882ba5d4db3073522,Cá,Temaki Onigiri Ca Ngu Sot Mayo Jbf 93G,temaki onigiri ca ngu sot mayo jbf,temaki onigiri ca ngu sot mayo jbf MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.836,1
Food,674727b882ba5d4db3073522,Cá,Temaki Onigiri Ca Hoi Sot Mayo Jbf 93G,temaki onigiri ca hoi sot mayo jbf,temaki onigiri ca hoi sot mayo jbf MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.878,1
Food,67728272669af363f1018440,Cá,Sashimi Ca Hoi (Than - 15 Mieng/Phan),sashimi ca hoi than - 15 mieng/phan,sashimi ca hoi than - 15 mieng/phan MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.902,1
Food,67728272669af363f1018440,Cá,Sashimi Cá Hồi (Bụng - 5 Miếng/Phần),sashimi cá hồi bụng - /phần,sashimi cá hồi bụng - /phần MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.962,1
Food,67728272669af363f1018440,Cá,Sashimi Cá Hồi (Bụng - 10 Miếng/Phần),sashimi cá hồi bụng - /phần,sashimi cá hồi bụng - /phần MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.962,1
Food,67728272669af363f1018440,Cá,Sashimi Cá Trích Ép Trứng (5 Miếng/Phần),sashimi cá trích ép trứng /phần,sashimi cá trích ép trứng /phần MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.989,1
Food,6736e63f52bb587a1b038bed,Cá,T3 Đậu Hủ Cá Phô Mai Ho,t3 đậu hủ cá phô mai ho,t3 đậu hủ cá phô mai ho,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.505,0
Food,673d8f3fd067fc64e80fb5ff,Cá,Sashimi Fillet Ca Hoi,sashimi fillet ca hoi,sashimi fillet ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.982,1
Food,646f04a3bed136fdd408f996,Cá,Salmon Teriyaki,salmon teriyaki,salmon teriyaki MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.917,1
Food,67418f76a9e92083170334ed,Cá,Aupashii Sake Gunkan (Cuon Ca Hoi Sot Cay 2Pcs),aupashii sake gunkan cuon ca hoi sot cay,aupashii sake gunkan cuon ca hoi sot cay MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.865,1
Food,67418f76a9e92083170334ed,Cá,Tuna Mayo Gunkan (Cuon Ca Ngu Voi Sot Mayonee 2Pcs),tuna mayo gunkan cuon ca ngu voi sot mayonee,tuna mayo gunkan cuon ca ngu voi sot mayonee MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.783,1
Food,677c10e0a499b4debd044dbb,Cá,Cá Lăng Hấp Gừng,cá lăng hấp gừng,cá lăng hấp gừng,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.817,0
Food,6739da10f7ec7cfe5c0b026f,Cá,Salad Cá Ngừ - Maguro Salad,salad cá ngừ - maguro salad,salad cá ngừ - maguro salad MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.948,1
Food,673ac40a65419f615c0e9414,Cá,Ca Hoi Vien+3,ca hoi vien+3,ca hoi vien+3 MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.953,1
Food,67381aa56d4ffbb7c00b5c4a,Cá,Cá Nhân,cá nhân,cá nhân,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.869,0
Food,6739da10f7ec7cfe5c0b026f,Cá,Salad Ca Ngu - Maguro Salad,salad ca ngu - maguro salad,salad ca ngu - maguro salad MEAT_V3,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.874,1
Food,677731f515345796ad0ee9bf,Cá,Ca Ho Nauy Dut Lo/ Grilled Salmon (Phan),ca ho nauy dut lo/ grilled salmon phan,ca ho nauy dut lo/ grilled salmon phan MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.889,1
Food,6736aa0be34b4d57540b586c,Cá,Wms-Ca Hoi Uc Fillet Khuc Giua 2657162001628,wms-ca hoi uc fillet khuc giua 2657162001628,wms-ca hoi uc fillet khuc giua 2657162001628 MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.86,1
Food,66dfdbbc9a554ac2f10c4019,Cá,Crispy Salmon Skin,crispy salmon skin,crispy salmon skin MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.858,1
Food,6737fd65f0e88722cd04a71f,Cá,Wms-Luon Ca Hoi,wms-luon ca hoi,wms-luon ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.938,1
Food,673892bbc6e5ba6f2b0c4345,Cá,Wms-Xuong Ca Hoi,wms-xuong ca hoi,wms-xuong ca hoi MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.913,1
Food,674727b882ba5d4db3073522,Cá,Temaki Onigiri Ca Ngu Sot Mayo Jbf 93G,temaki onigiri ca ngu sot mayo jbf,temaki onigiri ca ngu sot mayo jbf MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.836,1
Food,674727b882ba5d4db3073522,Cá,Temaki Onigiri Ca Hoi Bot Tot Cay Jbf 95G,temaki onigiri ca hoi bot tot cay jbf,temaki onigiri ca hoi bot tot cay jbf MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.716,1
Food,674727b882ba5d4db3073522,Cá,Temaki Onigiri Ca Hoi Jpf,temaki onigiri ca hoi jpf,temaki onigiri ca hoi jpf MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.848,1
Food,673747178b714b73f70f26da,Cá,Cá Dĩa Làm Sạch,cá dĩa làm sạch,cá dĩa làm sạch,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.941,0
Food,67580b10ea671da57a0d356a,Cá,Chả Cá Thĩ Lá (Kg),chả cá thĩ lá kg,chả cá thĩ lá kg MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.978,1
Food,6735de91235288ebc309ed10,Cá,Ca Hoi Fillet Tui,ca hoi fillet tui,ca hoi fillet tui MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.968,1
Food,67363d96f38c330dd706b41f,Cá,Wms-Đầu Cá Chẻm (Cá Vược) 2801850005368,wms-đầu cá chẻm cá vược 2801850005368,wms-đầu cá chẻm cá vược 2801850005368,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.695,0
Food,673dc14c9a405f5e5d0e646f,Cá,Hoa Doanh - Cá Viên 200G (Gói),hoa doanh - cá viên gói,hoa doanh - cá viên gói MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.981,1
Food,67363507d62e3a63e700cab4,Cá,Cá Kho Tộ,cá kho tộ,cá kho tộ,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.874,0
Food,6735ff007bf8a388030c762a,Cá,Da Ca Hoi Gion Vi Pho Mai,da ca hoi gion vi pho mai,da ca hoi gion vi pho mai MEAT_V3,Thịt - Hải sản - Trứng,Đồ ăn chế biến sẵn,0.6,Thịt - Hải sản - Trứng,0.89,1
Food,6735ff007bf8a388030c762a,Cá,Cá Hồi Giòn Vị Phô Mai,cá hồi giòn vị phô mai,cá hồi giòn vị phô mai MEAT_V3,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.928,1
Food,673942b67a159fe0db059c9c,Cá,Salad Rong Nho Ca Ngu,salad rong nho ca ngu,salad rong nho ca ngu MEAT_V3,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.839,1
Food,6741ad320574ae56ac0ef1a7,Cá,Salad Ca Ngu Sot Mayo,salad ca ngu sot mayo,salad ca ngu sot mayo MEAT_V3,Thịt - Hải sản - Trứng,Rau - Củ - Quả,1.0,Thịt - Hải sản - Trứng,0.962,1
Food,673744c0c1721290a00e43e2,Cá,Chả Cá Chiên,chả cá chiên,chả cá chiên MEAT_V3,Thịt - Hải sản - Trứng,Khác,0.0,Thịt - Hải sản - Trứng,0.95,1
Food,68a1a305db1cbf6dad0dbf4a,Mực,Chả Mực Trứng Cá Chuồn,chả mực trứng cá chuồn,chả mực trứng cá chuồn,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.967,0
Food,68d6a95c2f7243bd8e04e0e0,Mực,Hs4 Mực Xốt Trứng Muối,hs4 mực xốt trứng muối,hs4 mực xốt trứng muối,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.836,0
Food,693d9ad3e06d4df8c1044145,Mực,Mực Ống,mực ống,mực ống,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.935,0
Food,6736d85fea24cc986d0c0cf4,Mực,Râu Mực Nhập Khẩu,râu mực nhập khẩu,râu mực nhập khẩu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.893,0
Food,68a950eda7c4440cc404f807,Mực,Muc Ghim Sizes Coopselect 500,muc ghim sizes coopselect 500,muc ghim sizes coopselect 500,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.775,0
Food,67408735a9b2e83130072a3e,Mực,Muc Ong Thai Vong,muc ong thai vong,muc ong thai vong,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.75,0
Food,682a17cf54710210d105c2a4,Mực,"Muc Bau, Bach Tuoc Nho",muc bau bach tuoc nho,muc bau bach tuoc nho,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.57,0
Food,6738d489628ab66d960f3966,Mực,Mnns - Muc Nang Nuong Sate,mnns - muc nang nuong sate,mnns - muc nang nuong sate,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.798,0
Food,5fe3184fa60af613a02dc667,Mực,Muc Bach Hoa Hanh Nhan,muc bach hoa hanh nhan,muc bach hoa hanh nhan,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.88,0
Food,5fe3184fa60af613a02dc667,Mực,Muc Phu Quoc Hap Hanh Gung,muc phu quoc hap hanh gung,muc phu quoc hap hanh gung,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.818,0
Food,5ce2c3ee277035ae7332a134,Mực,Muc But May Fpi-08/Do Tim,muc but may fpi-08/do tim,muc but may fpi-08/do tim,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.711,0
Food,67408735a9b2e83130072a3e,Mực,Thit Muc Dong Thabifood 500G,thit muc dong thabifood,thit muc dong thabifood,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.88,0
Food,67933cada86983afe604c1f4,Mực,Muc Ghim Trung Indonesia Vi 250Gr,muc ghim trung indonesia vi 250gr,muc ghim trung indonesia vi 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.753,0
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau muc nhap khau,rau muc nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.894,0
Food,67af804b12109da7ac01fe68,Mực,Mực,mực,mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.991,0
Food,673708d522767f1db80c7568,Mực,Rau Muc Nhap Khau,rau muc nhap khau,rau muc nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.894,0
Food,67363bf9c86108ae6b02aa43,Mực,Rau Muc Nhap Khau,rau muc nhap khau,rau muc nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.894,0
Food,6739d7ef76e472fa3806fc9d,Mực,Muc Nut Xot Tu Xuyen,muc nut xot tu xuyen,muc nut xot tu xuyen,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.838,0
Food,67658c062d1e6444a9031cd4,Mực,Muc Xoan,muc xoan,muc xoan,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.901,0
Food,67389f829d7381dc8b057473,Mực,Chả Mực Xoắn Trung Quốc Khay 500G,chả mực xoắn trung quốc khay,chả mực xoắn trung quốc khay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.703,0
Food,6736187f60a1f9cf2801f415,Mực,Rau Muc Nhap Khau,rau muc nhap khau,rau muc nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.894,0
Food,67933cada86983afe604c1f4,Mực,Đuôi Mực Nam Mỹ,đuôi mực nam mỹ,đuôi mực nam mỹ,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.698,0
Food,67933cada86983afe604c1f4,Mực,Duoi Muc Nam My,duoi muc nam my,duoi muc nam my,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.662,0
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau muc nhap khau,rau muc nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.894,0
Food,67933cada86983afe604c1f4,Mực,Râu Mực Nhập Khẩu,râu mực nhập khẩu,râu mực nhập khẩu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.893,0
Food,67933cada86983afe604c1f4,Mực,Muc Ghim Trung Indonesia Vi 250Gr,muc ghim trung indonesia vi 250gr,muc ghim trung indonesia vi 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.753,0
Food,67658c062d1e6444a9031cd4,Mực,Rang Muc Bo Cay,rang muc bo cay,rang muc bo cay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.781,0
Food,6737fd65f0e88722cd04a71f,Mực,Mực Chiên Bơ Tỏi,mực chiên bơ tỏi,mực chiên bơ tỏi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.797,0
Food,673b4a8045fdc402350eeabf,Mực,Nộm Mực,nộm mực,nộm mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.898,0
Food,678891e30beedb4f61001b45,Mực,Đặc Sản Chả Mực,đặc sản chả mực,đặc sản chả mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.882,0
Food,673bedd376502b93f00541ea,Mực,Mực Viên Hàn Quốc Gt Lc 500G,mực viên hàn quốc gt lc,mực viên hàn quốc gt lc,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.776,0
Food,66dfdbbc9a554ac2f10c4019,Mực,Muc Ong Trung Lo (Si) Lam Sach,muc ong trung lo si lam sach,muc ong trung lo si lam sach,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.914,0
Food,6741cab6495362808f0acd38,Mực,Mực Ghim Trứng Indonesia Vỉ 250Gr,mực ghim trứng indonesia vỉ 250gr,mực ghim trứng indonesia vỉ 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.832,0
Food,67408735a9b2e83130072a3e,Mực,Muc Can Tam Gia Vi Vnfoods 25G,muc can tam gia vi vnfoods,muc can tam gia vi vnfoods,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.642,0
Food,673795fbb693f9f1da04a884,Mực,Mực Hấp Gừng,mực hấp gừng,mực hấp gừng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.927,0
Food,675a3d654aef4f40600cdca4,Mực,Mực,mực,mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,Thịt - Hải sản - Trứng,0.991,0
