category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,rule_match,ml_label,ml_conf,pred_label,pred_source,flag_review,flag_reason,noise_flag
Food,5fe3184fa60af613a02dc667,Mực,Muc Phu Quoc Hap Hanh Gung,mực phu quoc hap hanh gung,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.866,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5ce2c3ee277035ae7332a134,Mực,Muc But May Fpi-08/Do Tim,mực but may fpi-08/do tim,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.79,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67408735a9b2e83130072a3e,Mực,Thit Muc Dong Thabifood 500G,thịt mực dong thabifood,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.91,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Muc Ghim Trung Indonesia Vi 250Gr,mực ghim trứng indonesia vi 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.869,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67af804b12109da7ac01fe68,Mực,Mực,mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.999,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673708d522767f1db80c7568,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67363bf9c86108ae6b02aa43,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6739d7ef76e472fa3806fc9d,Mực,Muc Nut Xot Tu Xuyen,mực nut xot tu xuyen,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.881,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67658c062d1e6444a9031cd4,Mực,Muc Xoan,mực xoan,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.927,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67389f829d7381dc8b057473,Mực,Chả Mực Xoắn Trung Quốc Khay 500G,chả mực xoắn trứng quốc khay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.952,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736187f60a1f9cf2801f415,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Đuôi Mực Nam Mỹ,đuôi mực nam mỹ,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.849,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Duoi Muc Nam My,duoi mực nam my,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.83,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Râu Mực Nhập Khẩu,râu mực nhập khẩu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.945,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Muc Ghim Trung Indonesia Vi 250Gr,mực ghim trứng indonesia vi 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.869,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67658c062d1e6444a9031cd4,Mực,Rang Muc Bo Cay,rang mực bò cay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.964,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6737fd65f0e88722cd04a71f,Mực,Mực Chiên Bơ Tỏi,mực chiên bơ tỏi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.917,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673b4a8045fdc402350eeabf,Mực,Nộm Mực,nộm mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.963,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,678891e30beedb4f61001b45,Mực,Đặc Sản Chả Mực,đặc sản chả mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.965,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673bedd376502b93f00541ea,Mực,Mực Viên Hàn Quốc Gt Lc 500G,mực viên hàn quốc gt lc,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.872,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,66dfdbbc9a554ac2f10c4019,Mực,Muc Ong Trung Lo (Si) Lam Sach,mực ong trứng lo si lam sach,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.976,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6741cab6495362808f0acd38,Mực,Mực Ghim Trứng Indonesia Vỉ 250Gr,mực ghim trứng indonesia vỉ 250gr,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.884,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67408735a9b2e83130072a3e,Mực,Muc Can Tam Gia Vi Vnfoods 25G,mực can tam gia vị vnfoods,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.693,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673795fbb693f9f1da04a884,Mực,Mực Hấp Gừng,mực hấp gừng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.98,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,675a3d654aef4f40600cdca4,Mực,Mực,mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.999,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736eb127f2f69d09b09cd77,Mực,Dam Sen Muc Sot Kim Chi 50G/1 Goi,dam sen mực sot kim chi /1 goi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Đồ ăn chế biến sẵn,0.472,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6737e1ab3a1712ec220d49b3,Mực,Răng Mực,răng mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.975,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67874069635fa60ecc05cb30,Mực,T.Chuyn - Cs - Rau Muc Cay Tu Xuyen Di Kieu,t chuyn - cs - rau mực cay tu xuyen di kieu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.534,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Mực,"Mực ""Đại Ca"" Hấp/Sốt",mực đại cá hấp/sốt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.985,Thịt - Hải sản - Trứng,ground-truth,1,Sốt: gia vị hay đồ ăn kèm?,
Food,67380c2bf3ccefe0d8060769,Mực,Muc Vung Chien Gion,mực vung chien gion,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.848,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736845bf150fd02f000ab49,Mực,Răng Mực Sốt Trứng Muối,răng mực sốt trứng muối,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.964,Thịt - Hải sản - Trứng,ground-truth,1,Sốt: gia vị hay đồ ăn kèm?,
Food,6736845bf150fd02f000ab49,Mực,Mực Chiên Bột,mực chiên bột,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.932,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,677a01fdbbbb08c76e06db02,Mực,Muc Them Lau,mực them lau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.918,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736845bf150fd02f000ab49,Mực,Rang Muc Sot Trung Muoi,rang mực sot trứng muoi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.951,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736845bf150fd02f000ab49,Mực,Muc Chien Bot,mực chien bot,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.707,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6741ad670574ae56ac0ef201,Mực,Răng Mực Bắp Bơ (Phần),răng mực bắp bơ phần,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.947,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6737059043d258501f04451b,Mực,Muc Jot Kim Chi,mực jot kim chi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.662,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6407d94ee3693f15520ea4f5,Mực,Muc La Om Chao,mực la om cháo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.758,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Mực Ướp Sa Tế,mực ướp sa tế,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.949,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6737dd06f58f4544f60be123,Mực,Ntf Muc Kho To Ssa Goi 200G,ntf mực kho to ssa goi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.914,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673ccf4848defc95a50ab4ab,Mực,Muc Benlo 5G - (Goic),mực benlo - goic,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.882,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67380c2bf3ccefe0d8060769,Mực,Mực Nút Làm Sạch,mực nút làm sạch,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.99,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6737dd06f58f4544f60be123,Mực,Pichi Kho Muc Xe Soi Goi 50G,pichi kho mực xe soi goi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.816,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5fe3184fa60af613a02dc667,Mực,Chả Mực,chả mực,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.991,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,674700bc4b2dc6e4d10f7f0d,Mực,Muc Xe Gion,mực xe gion,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.971,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736187f60a1f9cf2801f415,Mực,Râu Mực Nhập Khẩu,râu mực nhập khẩu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.945,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673bedd376502b93f00541ea,Mực,Mực Viên Fcook Hoa Doanh Gói 200G (Cb),mực viên fcook hoa doanh gói cb,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.87,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673aed6c89ff5708630ed8af,Mực,Minh Tiến Mực Trứng 300G,minh tiến mực trứng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.967,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673a242f1fea28ba0e02c342,Mực,Mực Ben To,mực ben to,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.93,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6753e1f69b8ca43b4a0f199f,Mực,Quẩy Mực Khổng Lồ 400G,quẩy mực khổng lồ,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.841,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673af480c07da0f61c068bd1,Mực,Mực Xù Nugget 300G,mực xù nugget,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.926,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Mực,Mực Hấp Hk,mực hấp hk,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.976,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6738375b872244a579083586,Mực,Mực Phi Thủy,mực phi thủy,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.93,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Mực,Muc Huong Sua Size 50 - 60Con/Kg - Song (Kg),mực huong sua size 50 - 60con/kg - song kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.958,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67529dfcff7cebd8fb096ddc,Mực,Muc Rim Me,mực rim me,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.966,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,651ccefea4d1db690006ba12,Mực,Răng Mực Cháy Tỏi/Xào Bơ (Phần),răng mực cháy tỏi/xào bơ phần,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.843,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5ce2c3ee277035ae7332a134,Mực,Mực Sữa Mắm,mực sữa mắm,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.892,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5ce2c3ee277035ae7332a134,Mực,Mực Trứng Hấp,mực trứng hấp,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.998,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5ce2c3ee277035ae7332a134,Mực,Mực Sữa Chiên Nước Mắm,mực sữa chiên nước mắm,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.835,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6738175239efe1844d0f2c18,Mực,Muc Nut Xot Tu Xuyen,mực nut xot tu xuyen,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.881,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6738175239efe1844d0f2c18,Mực,H17 - Muc Nut Xot Tu Xuyen,h17 - mực nut xot tu xuyen,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.862,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736fb70a6013bba5b01a2ea,Mực,Muc Vien Yet Sen 200G,mực vien yet sen,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.851,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6777481c1a197ebb670a423c,Mực,Be Muc Tom,be mực tôm,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\btôm\b,Thịt - Hải sản - Trứng,0.996,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,677c10e0a499b4debd044dbb,Mực,Mực Nút Hấp Hành Gừng,mực nút hấp hành gừng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.918,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673c7b451846c858e20d35e2,Mực,Kitkool Nugget Muc Vong Chien Gion 300G 8935354704693,kitkool nugget mực vong chien gion 8935354704693,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.734,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,677002d03c790d596809a516,Mực,Muc Cay Lua More,mực cay lua more,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.873,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,677002d03c790d596809a516,Mực,Muc Ong Sot Bbq,mực ong sot bbq,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.928,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67372734b2d473862c0e93c4,Mực,Muc Cay Lua More,mực cay lua more,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.873,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67372734b2d473862c0e93c4,Mực,Muc Ong Sot Bbq,mực ong sot bbq,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.928,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,646f04a3bed136fdd408f996,Mực,Muc Trung Nuong Muoi Ot,mực trứng nuong muoi ot,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.961,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736b9c338eb221b620c9c77,Mực,Muc Vien,mực vien,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.988,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673704bb0b7afeeb79089648,Mực,Muc Chien Gion,mực chien gion,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.893,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,676b9d5545af7e197900de86,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673c1db574c57eac3b0d9731,Mực,Muc Xe Soi Zozo 25G,mực xe soi zozo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.881,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673708d522767f1db80c7568,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67363bf9c86108ae6b02aa43,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736187f60a1f9cf2801f415,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67874069635fa60ecc05cb30,Mực,T.Chuyn - Cs - Rau Muc Cay Tu Xuyen Di Kieu,t chuyn - cs - rau mực cay tu xuyen di kieu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.534,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,676b9d5545af7e197900de86,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6407d94ee3693f15520ea4f5,Mực,Muc La Om Chao,mực la om cháo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.758,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67408735a9b2e83130072a3e,Mực,Muc Can Tam Gia Vi Vnfoods 25G,mực can tam gia vị vnfoods,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.693,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,5ce2c3ee277035ae7332a134,Mực,Mực Sữa Chiên Nước Mắm,mực sữa chiên nước mắm,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.835,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67933cada86983afe604c1f4,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,673708d522767f1db80c7568,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67363bf9c86108ae6b02aa43,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6736187f60a1f9cf2801f415,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,676b9d5545af7e197900de86,Mực,Rau Muc Nhap Khau,rau mực nhap khau,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.898,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,6407d94ee3693f15520ea4f5,Mực,Muc La Om Chao,mực la om cháo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bmực\b,Thịt - Hải sản - Trứng,0.758,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Thit Ca Mau Khong Day - Song - (Kg),cua thịt cá mau khong day - song - kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.954,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Cang Xanh(3) Size 6-9 (Con/Kg) - Ngon,cua cang xanh 3 size 6-9 con/kg - ngon,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.742,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Gach Ca Mau Khong Day - Song - (Kg),cua gach cá mau khong day - song - kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.886,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Thịt Cà Mau Không Dây - Sống - (Kg),cua thịt cà mau không dây - sống - kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.871,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Gạch Cà Mau Không Dây - Sống - (Kg),cua gạch cà mau không dây - sống - kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.794,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Thit Ca Mau Khong Day - Song (Kg),cua thịt cá mau khong day - song kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.953,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Xanh Loai 1 - Song (Kg),cua xanh loai 1 - song kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.653,Thịt - Hải sản - Trứng,ground-truth,0,,
Food,67728272669af363f1018440,Cua,Cua Nau Ireland - Sống (Kg),cua nau ireland - sống kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,1.0,\bcua\b,Thịt - Hải sản - Trứng,0.769,Thịt - Hải sản - Trứng,ground-truth,0,,
