category,user_id,product_group,item_name,clean,label_ground,rule_label,rule_conf,rule_match,ml_label,ml_conf,pred_label,pred_source,flag_review,flag_reason,noise_flag
Beverages,673867730122fb0fca0f1cac,Cà phê,Phin Sua Da S,phin sua da s,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.983,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi Size L,cà phê muoi size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,6736cf82b14e837fde0bd3a1,Cà phê,Ca Phe Sua It Sua,cà phê sua it sua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.992,Cà phê,ground-truth,0,,
Beverages,6736cf82b14e837fde0bd3a1,Cà phê,Ca Phe Den Ko Duong,cà phê den ko duong,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.985,Cà phê,ground-truth,0,,
Beverages,673618ca232d45a2bd02bc96,Cà phê,"Bac Xiu Da L(+34,453)",bac xiu da l +34 453,Cà phê,Khác,0.0,,Cà phê,0.824,Cà phê,ground-truth,1,,
Beverages,6534f38d40d4463ace01b8bc,Cà phê,Cà Phê Đen (M),cà phê đen m,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,673867f7091f3f39bf0e023e,Cà phê,Bac Xiu Muoi,bac xiu muoi,Cà phê,Khác,0.0,,Cà phê,0.966,Cà phê,ground-truth,1,,
Beverages,673867f7091f3f39bf0e023e,Cà phê,Ca Phe Sua Phin,cà phê sua phin,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,673867f7091f3f39bf0e023e,Cà phê,Ca Phe Sua Rang Xay,cà phê sua rang xay,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.989,Cà phê,ground-truth,0,,
Beverages,673867f7091f3f39bf0e023e,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,679485ab3e14986c600a61a7,Cà phê,Ca Phe Nguyen Chat - Bac Xiu,cà phê nguyen chat - bac xiu,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Cà phê,Cafe Sua,cafe sua,Cà phê,Cà phê,0.7,\bcafe\b,Cà phê,0.995,Cà phê,ground-truth,0,,
Beverages,67728272669af363f1018440,Cà phê,Cbas Pha Phin Cf Sua 12Oz & Bmi.,cbas pha phin cf sua 12oz & bmi,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.779,Cà phê,ground-truth,0,,
Beverages,6741ad320574ae56ac0ef1a7,Cà phê,Caramel Phin Freeze S,caramel phin freeze s,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.963,Cà phê,ground-truth,1,Freeze/đá xay: có thể là Cà phê hoặc Trà,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Cà Phê Đen Đá (L),cà phê đen đá l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,6735ff007bf8a388030c762a,Cà phê,Cà Phê Espresso Sữa Đá (S),cà phê espresso sữa đá s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,673638b2cb2c909a3a0e6601,Cà phê,Ca Phe Trung,cà phê trung,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.994,Cà phê,ground-truth,0,,
Beverages,673638b2cb2c909a3a0e6601,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,679e55e22c288af9bc0b1c93,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,673749a80dacd420f800824e,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,674c67bc7814a421e30f45db,Cà phê,Ca Phe Rung Nauy,cà phê rung nauy,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.975,Cà phê,ground-truth,0,,
Beverages,673749a80dacd420f800824e,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,673749a80dacd420f800824e,Cà phê,Ca Phe Sua Chua Hy Lap,cà phê sua chua hy lap,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.96,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi Size L,cà phê muoi size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,673838a1addebccc830b0092,Cà phê,Ca Phe Sua Da (M),cà phê sua da m,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,673838a1addebccc830b0092,Cà phê,Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.992,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,6745ea4f7e9d0be9320e9d0f,Cà phê,Ca Phe Pho - Ca Phe Goi 3In1 Tui 30 Goi X 29G (Tui),cà phê pho - cà phê goi 3in1 tui 30 goi x 29g tui,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.954,Cà phê,ground-truth,0,,
Beverages,67382f7f170963ecf608bdda,Cà phê,Hat Ca Phe Phu Socola,hat cà phê phu socola,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.969,Cà phê,ground-truth,0,,
Beverages,67b0418d58d96b593d060e6d,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67b0418d58d96b593d060e6d,Cà phê,Ca Phe Kem Trung,cà phê kem trung,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.982,Cà phê,ground-truth,0,,
Beverages,674717404e4eb3fd1804df5d,Cà phê,Kem Hop Celano Ca Phe Muoi 460Ml,kem hop celano cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.968,Cà phê,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Cà phê,Mon Nuoc V Coffee Frapuccino,mon nuoc v cà phê frapuccino,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.97,Cà phê,ground-truth,0,,
Beverages,673bedd376502b93f00541ea,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,67b69c5275f2613be70ee06d,Cà phê,Salt Coffee,salt cà phê,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.988,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu Da Ice Coffee W Fresh Milk,bac xiu da ice cà phê w fresh milk,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,6741ad320574ae56ac0ef1a7,Cà phê,Ca Phe Sua Da (Vua),cà phê sua da vua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Cà phê,Cà Phê Sữa,cà phê sữa,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.991,Cà phê,ground-truth,0,,
Beverages,678891e30beedb4f61001b45,Cà phê,Cafe Sua,cafe sua,Cà phê,Cà phê,0.7,\bcafe\b,Cà phê,0.995,Cà phê,ground-truth,0,,
Beverages,678891e30beedb4f61001b45,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,673df55d96b30c9d5f063b6f,Cà phê,Ca Phe Kem Bong,cà phê kem bong,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.99,Cà phê,ground-truth,0,,
Beverages,673df55d96b30c9d5f063b6f,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,6745ea4f7e9d0be9320e9d0f,Cà phê,Kopiko - Kẹo Coffee 140G,kopiko - kẹo cà phê 140g,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.865,Cà phê,ground-truth,0,,
Beverages,67452bc19e53181fc10a0877,Cà phê,Si Mo - Cold Brew O Long Mo Dao - Size Laaa,si mo - cold brew o long mo dao - size laaa,Cà phê,Cà phê,0.7,\bcold\s*brew\b,Cà phê,0.937,Cà phê,ground-truth,0,,
Beverages,679485ab3e14986c600a61a7,Cà phê,Ca Phe Sua Da,cà phê sua da,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Americano,americano,Cà phê,Cà phê,0.7,\bamericano\b,Cà phê,0.919,Cà phê,ground-truth,0,,
Beverages,677f9a36ce99359beb043bdd,Cà phê,Cappuccino,cappuccino,Cà phê,Cà phê,0.7,\bcappuccino\b,Cà phê,0.866,Cà phê,ground-truth,0,,
Beverages,677f9a36ce99359beb043bdd,Cà phê,Greentea Latte/ Non Coffee,greentea latte/ non cà phê,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.829,Cà phê,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,6736a9ec2c4f76139807e90d,Cà phê,Bac Xiu Da M,bac xiu da m,Cà phê,Khác,0.0,,Cà phê,0.991,Cà phê,ground-truth,1,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bạc Xỉu Đá,bạc xỉu đá,Cà phê,Khác,0.0,,Cà phê,0.986,Cà phê,ground-truth,1,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Size L,cà phê muối size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,673867730122fb0fca0f1cac,Cà phê,Ca Phe Sua Da (Vua),cà phê sua da vua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,66dfdbbc9a554ac2f10c4019,Cà phê,Cà Phê Trứng,cà phê trứng,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.977,Cà phê,ground-truth,0,,
Beverages,673838a1addebccc830b0092,Cà phê,Hma4 Cf Ca Phe Sua Da (M),hma4 cf cà phê sua da m,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.977,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu Da,bac xiu da,Cà phê,Khác,0.0,,Cà phê,0.991,Cà phê,ground-truth,1,,
Beverages,67443e18eb0a1d02a307fc51,Cà phê,Bac Xiu Da M,bac xiu da m,Cà phê,Khác,0.0,,Cà phê,0.991,Cà phê,ground-truth,1,,
Beverages,6735bad5ef2c85f2dd0fd503,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,6738e099301699a63a0e6b0a,Cà phê,Phin Sua Da M,phin sua da m,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.987,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Iced Espresso (M),iced espresso m,Cà phê,Cà phê,0.7,\bespresso\b,Cà phê,0.973,Cà phê,ground-truth,0,,
Beverages,673826e84063b6ea300422a4,Cà phê,Cafe Nau Nong,cafe nau nong,Cà phê,Cà phê,0.7,\bcafe\b,Cà phê,0.962,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Size L,cà phê muối size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Sữa,cà phê sữa,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.991,Cà phê,ground-truth,0,,
Beverages,6736a9eab8a59bd9cb0070fc,Cà phê,Phin Den Da L,phin den da l,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.974,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Iced Espresso (M),iced espresso m,Cà phê,Cà phê,0.7,\bespresso\b,Cà phê,0.973,Cà phê,ground-truth,0,,
Beverages,67380c2bf3ccefe0d8060769,Cà phê,Cafe Muoi - Satled Coffee,cafe muoi - satled cà phê,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,6738367f9aafe8f56008eee5,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,6738367f9aafe8f56008eee5,Cà phê,Ca Phe Sua Hanh Nhan,cà phê sua hanh nhan,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.989,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,67452bc19e53181fc10a0877,Cà phê,Ca Phe Sua Da (L),cà phê sua da l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bạc Xỉu (L),bạc xỉu l,Cà phê,Khác,0.0,,Cà phê,0.986,Cà phê,ground-truth,1,,
Beverages,6783c1528b082ae73a081df1,Cà phê,Ca Phe Sua Da Phin,cà phê sua da phin,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,675ee3ea180ed5ced4049f3e,Cà phê,Si Mo - Cold Brew O Long Mo Dao - Size Laaa,si mo - cold brew o long mo dao - size laaa,Cà phê,Cà phê,0.7,\bcold\s*brew\b,Cà phê,0.937,Cà phê,ground-truth,0,,
Beverages,6735bad5ef2c85f2dd0fd503,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,67382f7f170963ecf608bdda,Cà phê,Phin Sua Da S,phin sua da s,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.983,Cà phê,ground-truth,0,,
Beverages,67728272669af363f1018440,Cà phê,Phap Phin Cf Sual2Oz& Banhgio,phap phin cf sual2oz& banhgio,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.815,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi Size L,cà phê muoi size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,6672954c134ffcebae0d98e2,Cà phê,Cà Phê 51K,cà phê 51k,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.979,Cà phê,ground-truth,0,,
Beverages,67361322a2aa7c263201b80f,Cà phê,Cafe Mocha Kem Tuoi,cafe mocha kem tuoi,Cà phê,Cà phê,0.7,\bcafe\b,Cà phê,0.732,Cà phê,ground-truth,0,,
Beverages,6736cf82b14e837fde0bd3a1,Cà phê,Ca Phe Leo Da,cà phê leo da,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.994,Cà phê,ground-truth,0,,
Beverages,6736cf82b14e837fde0bd3a1,Cà phê,Ca Phe Sua Da,cà phê sua da,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Ca Phe Sua (L) (Robusta Rang Xay),cà phê sua l robusta rang xay,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.887,Cà phê,ground-truth,0,,
Beverages,674c67bc7814a421e30f45db,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,678891e30beedb4f61001b45,Cà phê,Phin Sua Da M(Lynhua),phin sua da m lynhua,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.884,Cà phê,ground-truth,0,,
Beverages,67728272669af363f1018440,Cà phê,New Cafe Sua Da,new cafe sua da,Cà phê,Cà phê,0.7,\bcafe\b,Cà phê,0.989,Cà phê,ground-truth,0,,
Beverages,67452bc19e53181fc10a0877,Cà phê,Tvl - Ca Phe Latte 250Ml,tvl - cà phê latte,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.921,Cà phê,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu (L),bac xiu l,Cà phê,Khác,0.0,,Cà phê,0.988,Cà phê,ground-truth,1,,
Beverages,6783c1528b082ae73a081df1,Cà phê,Ca Phe Sua Da Phin,cà phê sua da phin,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bạc Xỉu Đá - Ice Coffee W Fresh Milk,bạc xỉu đá - ice cà phê w fresh milk,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Size L,cà phê muối size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,66dfdbbc9a554ac2f10c4019,Cà phê,Americano Da,americano da,Cà phê,Cà phê,0.7,\bamericano\b,Cà phê,0.927,Cà phê,ground-truth,0,,
Beverages,66dfdbbc9a554ac2f10c4019,Cà phê,Ca Phe Den Da,cà phê den da,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,67386092a3eadd59500ef34d,Cà phê,Bac Xiu Kem Muoi,bac xiu kem muoi,Cà phê,Khác,0.0,,Cà phê,0.938,Cà phê,ground-truth,1,,
Beverages,673b0e1698cf9dfc090f4302,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,673b0e1698cf9dfc090f4302,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,673b0e1698cf9dfc090f4302,Cà phê,Ca Phe Sua Pha San,cà phê sua pha san,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,6735cde6d3993dd39f01be6a,Cà phê,Espresso R,espresso r,Cà phê,Cà phê,0.7,\bespresso\b,Cà phê,0.931,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Ca Phe Muoi Size L,cà phê muoi size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Cà phê,Ca Phe Sua,cà phê sua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,67399cf8dd88c143010e544d,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Size L Ít Đá,cà phê muối size l ít đá,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.989,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Ít Đá,cà phê muối ít đá,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.989,Cà phê,ground-truth,0,,
Beverages,6739e78bab3cac675e0a61e4,Cà phê,Ca Phe Sua Dua,cà phê sua dua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Vietnamese Milk Coffee (Cold),vietnamese milk cà phê cold,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.979,Cà phê,ground-truth,0,,
Beverages,67376f954c4975d00b0f45ec,Cà phê,Phin Sua Nong S,phin sua nong s,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.959,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Cà Phê Đen Đá (L),cà phê đen đá l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.996,Cà phê,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Cà phê,Phin Sua Da S,phin sua da s,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.983,Cà phê,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Cà phê,Ca Phe Espresso Sua Da (S),cà phê espresso sua da s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Cà phê,Ca Phe Espresso Den Da (S),cà phê espresso den da s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Cà phê,Cà Phê Espresso Sữa Đá (S),cà phê espresso sữa đá s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,6735ff007bf8a388030c762a,Cà phê,Cà Phê Espresso Đen Đá (S),cà phê espresso đen đá s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,67373ff45acef63a8903e354,Cà phê,Cà Phê Espresso Sữa Đá (S),cà phê espresso sữa đá s,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Size M - Bac Xiu Vietnamese Latte,size m - bac xiu vietnamese latte,Cà phê,Cà phê,0.7,\blatte\b,Cà phê,0.896,Cà phê,ground-truth,1,Latte: Cà phê hay Trà sữa matcha?,
Beverages,67658c062d1e6444a9031cd4,Cà phê,Bạc Xỉu,bạc xỉu,Cà phê,Khác,0.0,,Cà phê,0.989,Cà phê,ground-truth,1,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu,bac xiu,Cà phê,Khác,0.0,,Cà phê,0.992,Cà phê,ground-truth,1,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Ca Phe Den Da (M),cà phê den da m,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,6407d94ee3693f15520ea4f5,Cà phê,Bac Xiu (Nong),bac xiu nong,Cà phê,Khác,0.0,,Cà phê,0.977,Cà phê,ground-truth,1,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối,cà phê muối,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67397e1aad1a76dac101bf31,Cà phê,Cà Phê Muối Size L,cà phê muối size l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.997,Cà phê,ground-truth,0,,
Beverages,6736122940a77e96ba03c009,Cà phê,Ca Phe Den,cà phê den,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,6736122940a77e96ba03c009,Cà phê,Ca Phe Sua,cà phê sua,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,1.0,Cà phê,ground-truth,0,,
Beverages,6736122940a77e96ba03c009,Cà phê,Ca Phe Muoi,cà phê muoi,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.998,Cà phê,ground-truth,0,,
Beverages,67502ca5fc78ac014c0ca36f,Cà phê,Ca Phe Den Da (L),cà phê den da l,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,67433b7f5b2b7230f106e7a8,Cà phê,Cà Phê Đen/ Black Coffee Itduong,cà phê đen/ black cà phê itduong,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.991,Cà phê,ground-truth,0,,
Beverages,5ce2c3ee277035ae7332a134,Cà phê,Phin Sua Da M,phin sua da m,Cà phê,Cà phê,0.7,\bphin\b,Cà phê,0.987,Cà phê,ground-truth,0,,
Beverages,646f04a3bed136fdd408f996,Cà phê,Bac Xiu (L),bac xiu l,Cà phê,Khác,0.0,,Cà phê,0.988,Cà phê,ground-truth,1,,
Beverages,673621b9cf428442de0222c3,Cà phê,Cafe King Coffee Hoa,cafe king cà phê hoa,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.999,Cà phê,ground-truth,0,,
Beverages,6735cde6d3993dd39f01be6a,Cà phê,Ca Phe Nang Luong(Sua/Nong),cà phê nang luong sua/nong,Cà phê,Cà phê,0.7,\bcà phê\b,Cà phê,0.927,Cà phê,ground-truth,0,,
